"path","lines","current_layer","category","runtime_class","reason","proposed_path","action","direct_dependencies","referenced_by","name_classification","stage_name_occurrences","compatibility_gate","delete_safe","ambiguous_reference_count"
"contrib/satcompute/protection/policy/baseline/checkbullet/cb-sat-recovery.h","91","policy","BASELINE_VERTICAL_PACKAGE","","CB-Sat q_restore/full INPUT/root/log 恢复，无 CompFRR tail","contrib/satcompute/protection/baseline/checkbullet/cb-sat-recovery.h","MOVE_VERTICAL_PACKAGE_WITH_COMPAT","contrib/satcompute/protection/policy/baseline/checkbullet/cb-sat-manager.h [include:4]; contrib/satcompute/protection/policy/recovery-policy.h [include:5]; contrib/satcompute/traffic/local-delivery.h [include:6]","contrib/satcompute/CMakeLists.txt:115 [build_reference]; contrib/satcompute/protection/policy/baseline/checkbullet/cb-sat-controller.h:5 [include]; contrib/satcompute/protection/policy/baseline/checkbullet/cb-sat-controller.h:5 [literal_code_reference]; contrib/satcompute/protection/policy/baseline/checkbullet/cb-sat-recovery.cc:2 [include]; contrib/satcompute/protection/policy/baseline/checkbullet/cb-sat-recovery.cc:2 [literal_code_reference]; contrib/satcompute/tests/unit/cb-sat-recovery-test.cc:3 [include]; contrib/satcompute/tests/unit/cb-sat-recovery-test.cc:3 [literal_code_reference]","","","头路径/类型别名、CMake、CLI/CSV/fixture、同纳秒事件与账本等价","false","0"
"contrib/satcompute/protection/policy/baseline/checkbullet/cb-sat-state.cc","178","policy","BASELINE_VERTICAL_PACKAGE","","CB-Sat 自有 root/log/增量状态 primitives","contrib/satcompute/protection/baseline/checkbullet/cb-sat-state.cc","MOVE_VERTICAL_PACKAGE_WITH_COMPAT","contrib/satcompute/protection/policy/baseline/checkbullet/cb-sat-state.h [include:2]","contrib/satcompute/CMakeLists.txt:10 [build_reference]","","","头路径/类型别名、CMake、CLI/CSV/fixture、同纳秒事件与账本等价","false","0"
"contrib/satcompute/protection/policy/baseline/checkbullet/cb-sat-state.h","92","policy","BASELINE_VERTICAL_PACKAGE","","CB-Sat 自有 root/log/增量状态 primitives","contrib/satcompute/protection/baseline/checkbullet/cb-sat-state.h","MOVE_VERTICAL_PACKAGE_WITH_COMPAT","contrib/satcompute/protection/policy/baseline/checkbullet/cb-sat-policy.h [include:4]","contrib/satcompute/CMakeLists.txt:113 [build_reference]; contrib/satcompute/protection/policy/baseline/checkbullet/cb-sat-manager.h:5 [include]; contrib/satcompute/protection/policy/baseline/checkbullet/cb-sat-manager.h:5 [literal_code_reference]; contrib/satcompute/protection/policy/baseline/checkbullet/cb-sat-state.cc:2 [include]; contrib/satcompute/protection/policy/baseline/checkbullet/cb-sat-state.cc:2 [literal_code_reference]; contrib/satcompute/tests/unit/cb-sat-policy-test.cc:2 [include]; contrib/satcompute/tests/unit/cb-sat-policy-test.cc:2 [literal_code_reference]","","","头路径/类型别名、CMake、CLI/CSV/fixture、同纳秒事件与账本等价","false","0"
"contrib/satcompute/protection/policy/baseline/checkbullet/parameter-provenance.md","35","policy","DOC_OR_TOOL","","模块说明或历史来源；详见 docs manifest","contrib/satcompute/protection/baseline/checkbullet/parameter-provenance.md","MOVE_VERTICAL_PACKAGE_WITH_COMPAT","","","","","头路径/类型别名、CMake、CLI/CSV/fixture、同纳秒事件与账本等价","false","0"
"contrib/satcompute/protection/policy/baseline/checkbullet/preflight.md","100","policy","DOC_OR_TOOL","","模块说明或历史来源；详见 docs manifest","contrib/satcompute/protection/baseline/checkbullet/preflight.md","MOVE_VERTICAL_PACKAGE_WITH_COMPAT","","","ARCHIVE_ONLY (历史文字)","4: [收口审计](../../../../../../docs/n5/reviews/N5B-closeout-N5C-kickoff.md) 为准； | 9: 分支 `feature/pre-n5c-cb-sat`，起点 `n5@2ccfa392e`。各 G 阶段连续推进， | 93: [验收报告](../../../../../../docs/n5/reviews/Pre-N5C-cb-sat-v2.md)。 | 100: 本轮不自动 push、PR、CI、merge 或 tag；保留分支等待人工审阅，不进入 N5C。","头路径/类型别名、CMake、CLI/CSV/fixture、同纳秒事件与账本等价","false","0"
"contrib/satcompute/protection/policy/baseline/checkbullet/tools/analyze-cb-sat-matrix.py","219","policy","DOC_OR_TOOL","","CB-Sat 工具；详见 tests manifest","contrib/satcompute/protection/baseline/checkbullet/tools/analyze-cb-sat-matrix.py","MOVE_VERTICAL_PACKAGE_WITH_COMPAT","contrib/satcompute/protection/policy/baseline/checkbullet/tools/cb_tools.py [python_import:12]","contrib/satcompute/tests/unit/test_cb_sat_tools.py:13 [literal_code_reference]","RENAME (内部符号/注释); KEEP_AS_PUBLIC_TERM (CLI/CSV/导出头与类型兼容)","17: OLD_ROOT = ROOT/""output/pre-n5c-placement-final""","头路径/类型别名、CMake、CLI/CSV/fixture、同纳秒事件与账本等价","false","0"
"contrib/satcompute/protection/policy/baseline/checkbullet/tools/audit-cb-sat-adjustment.py","96","policy","DOC_OR_TOOL","","CB-Sat 工具；详见 tests manifest","contrib/satcompute/protection/baseline/checkbullet/tools/audit-cb-sat-adjustment.py","MOVE_VERTICAL_PACKAGE_WITH_COMPAT","contrib/satcompute/protection/policy/baseline/checkbullet/tools/cb_tools.py [python_import:8]","contrib/satcompute/tests/unit/test_cb_sat_tools.py:14 [literal_code_reference]","","","头路径/类型别名、CMake、CLI/CSV/fixture、同纳秒事件与账本等价","false","0"
"contrib/satcompute/protection/policy/baseline/checkbullet/tools/audit-cb-sat-quota.py","160","policy","DOC_OR_TOOL","","CB-Sat 工具；详见 tests manifest","contrib/satcompute/protection/baseline/checkbullet/tools/audit-cb-sat-quota.py","MOVE_VERTICAL_PACKAGE_WITH_COMPAT","contrib/satcompute/protection/policy/baseline/checkbullet/tools/cb_tools.py [python_import:9]","contrib/satcompute/tests/unit/test_cb_sat_tools.py:15 [literal_code_reference]","","","头路径/类型别名、CMake、CLI/CSV/fixture、同纳秒事件与账本等价","false","0"
"contrib/satcompute/protection/policy/baseline/checkbullet/tools/audit-cb-sat-run.py","346","policy","DOC_OR_TOOL","","CB-Sat 工具；详见 tests manifest","contrib/satcompute/protection/baseline/checkbullet/tools/audit-cb-sat-run.py","MOVE_VERTICAL_PACKAGE_WITH_COMPAT","contrib/satcompute/protection/policy/baseline/checkbullet/tools/cb_tools.py [python_import:10]","contrib/satcompute/protection/policy/baseline/checkbullet/tools/analyze-cb-sat-matrix.py:14 [literal_code_reference]; contrib/satcompute/protection/policy/baseline/checkbullet/tools/run-cb-sat-matrix.py:55 [literal_code_reference]; contrib/satcompute/tests/integration/smoke/audit-cb-sat-fixtures.py:14 [literal_code_reference]","","","头路径/类型别名、CMake、CLI/CSV/fixture、同纳秒事件与账本等价","false","0"
"contrib/satcompute/protection/policy/baseline/checkbullet/tools/calibrate-cb-sat-mtbf.py","157","policy","DOC_OR_TOOL","","CB-Sat 工具；详见 tests manifest","contrib/satcompute/protection/baseline/checkbullet/tools/calibrate-cb-sat-mtbf.py","MOVE_VERTICAL_PACKAGE_WITH_COMPAT","contrib/satcompute/protection/policy/baseline/checkbullet/tools/cb_tools.py [python_import:8]","contrib/satcompute/tests/unit/test_cb_sat_tools.py:12 [literal_code_reference]","","","头路径/类型别名、CMake、CLI/CSV/fixture、同纳秒事件与账本等价","false","0"
"contrib/satcompute/protection/policy/baseline/checkbullet/tools/cb_tools.py","141","policy","DOC_OR_TOOL","","CB-Sat 工具；详见 tests manifest","contrib/satcompute/protection/baseline/checkbullet/tools/cb_tools.py","MOVE_VERTICAL_PACKAGE_WITH_COMPAT","","contrib/satcompute/protection/policy/baseline/checkbullet/tools/analyze-cb-sat-matrix.py:12 [python_import]; contrib/satcompute/protection/policy/baseline/checkbullet/tools/audit-cb-sat-adjustment.py:8 [python_import]; contrib/satcompute/protection/policy/baseline/checkbullet/tools/audit-cb-sat-quota.py:9 [python_import]; contrib/satcompute/protection/policy/baseline/checkbullet/tools/audit-cb-sat-run.py:10 [python_import]; contrib/satcompute/protection/policy/baseline/checkbullet/tools/calibrate-cb-sat-mtbf.py:8 [python_import]; contrib/satcompute/protection/policy/baseline/checkbullet/tools/run-cb-sat-matrix.py:7 [python_import]; contrib/satcompute/tests/unit/test_cb_sat_tools.py:16 [python_import]","","","头路径/类型别名、CMake、CLI/CSV/fixture、同纳秒事件与账本等价","false","0"
"contrib/satcompute/protection/policy/baseline/checkbullet/tools/run-cb-sat-matrix.py","77","policy","DOC_OR_TOOL","","CB-Sat 工具；详见 tests manifest","contrib/satcompute/protection/baseline/checkbullet/tools/run-cb-sat-matrix.py","MOVE_VERTICAL_PACKAGE_WITH_COMPAT","contrib/satcompute/protection/policy/baseline/checkbullet/tools/cb_tools.py [python_import:7]","contrib/satcompute/tests/integration/smoke/run-cb-sat-smoke.py:25 [literal_code_reference]","","","头路径/类型别名、CMake、CLI/CSV/fixture、同纳秒事件与账本等价","false","0"
"contrib/satcompute/protection/policy/baseline/fa-first-feasible-placement/fa-first-feasible-placement-policy.h","16","policy","SCHEME_POLICY","","FA-FFP 配置可兑现的 first feasible pair","contrib/satcompute/protection/policy/baseline/fa-first-feasible-placement/fa-first-feasible-placement-policy.h","KEEP","contrib/satcompute/protection/policy/baseline/first-feasible-placement/first-feasible-placement-policy.h [include:4]","contrib/satcompute/CMakeLists.txt:129 [build_reference]; contrib/satcompute/protection/policy/baseline/checkbullet/cb-sat-recovery.cc:3 [include]; contrib/satcompute/protection/policy/baseline/checkbullet/cb-sat-recovery.cc:3 [literal_code_reference]; contrib/satcompute/protection/policy/compfrr/placement/n5c-placement-policy.h:4 [include]; contrib/satcompute/protection/policy/compfrr/placement/n5c-placement-policy.h:4 [literal_code_reference]; contrib/satcompute/protection/policy/fixed/fixed-protection-policy.h:5 [include]; contrib/satcompute/protection/policy/fixed/fixed-protection-policy.h:5 [literal_code_reference]; contrib/satcompute/protection/runtime/frequency-protection-controller.h:5 [include]; contrib/satcompute/protection/runtime/frequency-protection-controller.h:5 [literal_code_reference]; contrib/satcompute/protection/runtime/recovery-controller.cc:4 [include]; contrib/satcompute/protection/runtime/recovery-controller.cc:4 [literal_code_reference]; contrib/satcompute/tests/unit/cb-sat-recovery-test.cc:9 [include]; contrib/satcompute/tests/unit/cb-sat-recovery-test.cc:9 [literal_code_reference]; contrib/satcompute/tests/unit/cb-sat-runtime-test.cc:4 [include]; contrib/satcompute/tests/unit/cb-sat-runtime-test.cc:4 [literal_code_reference]; contrib/satcompute/tests/unit/n5b-policy-test.cc:8 [include]; contrib/satcompute/tests/unit/n5b-policy-test.cc:8 [literal_code_reference]; contrib/satcompute/tests/unit/one-plus-one-baseline-test.cc:5 [include]; contrib/satcompute/tests/unit/one-plus-one-baseline-test.cc:5 [literal_code_reference]; contrib/satcompute/tests/unit/recompute-baseline-test.cc:5 [include]; contrib/satcompute/tests/unit/recompute-baseline-test.cc:5 [literal_code_reference]","","","现有合同不变","false","0"
"contrib/satcompute/protection/policy/baseline/fa-least-recovery-load/fa-least-recovery-load-placement-policy.h","17","policy","SCHEME_POLICY","","FA-LRL 可行候选内负载选择","contrib/satcompute/protection/policy/baseline/fa-least-recovery-load/fa-least-recovery-load-placement-policy.h","KEEP","contrib/satcompute/protection/policy/baseline/least-recovery-load/least-recovery-load-placement-policy.h [include:4]","contrib/satcompute/CMakeLists.txt:130 [build_reference]; contrib/satcompute/satcompute.cc:22 [include]; contrib/satcompute/satcompute.cc:22 [literal_code_reference]; contrib/satcompute/tests/unit/cb-sat-runtime-test.cc:5 [include]; contrib/satcompute/tests/unit/cb-sat-runtime-test.cc:5 [literal_code_reference]; contrib/satcompute/tests/unit/frequency-runtime-test.cc:6 [include]; contrib/satcompute/tests/unit/frequency-runtime-test.cc:6 [literal_code_reference]; contrib/satcompute/tests/unit/n5b-policy-test.cc:11 [include]; contrib/satcompute/tests/unit/n5b-policy-test.cc:11 [literal_code_reference]; contrib/satcompute/tests/unit/one-plus-one-baseline-test.cc:6 [include]; contrib/satcompute/tests/unit/one-plus-one-baseline-test.cc:6 [literal_code_reference]; contrib/satcompute/tests/unit/protection-path-test.cc:10 [include]; contrib/satcompute/tests/unit/protection-path-test.cc:10 [literal_code_reference]; contrib/satcompute/tests/unit/recompute-baseline-test.cc:6 [include]; contrib/satcompute/tests/unit/recompute-baseline-test.cc:6 [literal_code_reference]","","","现有合同不变","false","0"
"contrib/satcompute/protection/policy/baseline/first-feasible-placement/first-feasible-placement-policy.cc","22","policy","SCHEME_POLICY","","FFP 稳定顺序候选选择","contrib/satcompute/protection/policy/baseline/first-feasible-placement/first-feasible-placement-policy.cc","KEEP","contrib/satcompute/protection/policy/baseline/first-feasible-placement/first-feasible-placement-policy.h [include:2]","contrib/satcompute/CMakeLists.txt:22 [build_reference]","","","现有合同不变","false","0"
"contrib/satcompute/protection/policy/baseline/first-feasible-placement/first-feasible-placement-policy.h","17","policy","SCHEME_POLICY","","FFP 稳定顺序候选选择","contrib/satcompute/protection/policy/baseline/first-feasible-placement/first-feasible-placement-policy.h","KEEP","contrib/satcompute/protection/policy/placement-policy.h [include:4]","contrib/satcompute/CMakeLists.txt:127 [build_reference]; contrib/satcompute/protection/policy/baseline/fa-first-feasible-placement/fa-first-feasible-placement-policy.h:4 [include]; contrib/satcompute/protection/policy/baseline/fa-first-feasible-placement/fa-first-feasible-placement-policy.h:4 [literal_code_reference]; contrib/satcompute/protection/policy/baseline/first-feasible-placement/first-feasible-placement-policy.cc:2 [include]; contrib/satcompute/protection/policy/baseline/first-feasible-placement/first-feasible-placement-policy.cc:2 [literal_code_reference]; contrib/satcompute/tests/unit/cb-sat-runtime-test.cc:6 [include]; contrib/satcompute/tests/unit/cb-sat-runtime-test.cc:6 [literal_code_reference]","","","现有合同不变","false","0"
"contrib/satcompute/protection/policy/baseline/least-recovery-load/least-recovery-load-placement-policy.cc","40","policy","SCHEME_POLICY","","LRL placement 负载评分","contrib/satcompute/protection/policy/baseline/least-recovery-load/least-recovery-load-placement-policy.cc","KEEP","contrib/satcompute/protection/policy/baseline/least-recovery-load/least-recovery-load-placement-policy.h [include:2]","contrib/satcompute/CMakeLists.txt:24 [build_reference]","","","现有合同不变","false","0"
"contrib/satcompute/protection/policy/baseline/least-recovery-load/least-recovery-load-placement-policy.h","24","policy","SCHEME_POLICY","","LRL placement 负载评分","contrib/satcompute/protection/policy/baseline/least-recovery-load/least-recovery-load-placement-policy.h","KEEP","contrib/satcompute/protection/policy/placement-policy.h [include:4]","contrib/satcompute/CMakeLists.txt:128 [build_reference]; contrib/satcompute/protection/policy/baseline/fa-least-recovery-load/fa-least-recovery-load-placement-policy.h:4 [include]; contrib/satcompute/protection/policy/baseline/fa-least-recovery-load/fa-least-recovery-load-placement-policy.h:4 [literal_code_reference]; contrib/satcompute/protection/policy/baseline/least-recovery-load/least-recovery-load-placement-policy.cc:2 [include]; contrib/satcompute/protection/policy/baseline/least-recovery-load/least-recovery-load-placement-policy.cc:2 [literal_code_reference]; contrib/satcompute/tests/unit/cb-sat-runtime-test.cc:7 [include]; contrib/satcompute/tests/unit/cb-sat-runtime-test.cc:7 [literal_code_reference]","","","现有合同不变","false","0"
